PRICE,BEDS,TYPE,BATH,PROPERTYSQFT,LATITUDE,LONGITUDE,ZIPCODE,BOROUGH,NEIGHBORHOOD,PRICE_PER_SQFT
738280.0,3.0,House,2.5,1302.0,40.6619508,-73.7548417,11413,Queens,Southeast Queens,567.0353302611367
950000.0,5.0,Multi-family home,2.0,1660.0,40.5792869,-73.9603435,11235,Brooklyn,Coney Island - Sheepshead Bay,572.289156626506
800000.0,3.0,Condo,1.0,916.0,40.7067114,-74.010457,10005,Manhattan,Lower Manhattan,873.3624454148471
359000.0,2.0,Condo,1.0,920.0,40.654871,-73.8847697,11207,Brooklyn,East New York,390.2173913043478
1950000.0,2.0,Co-op,3.0,2184.207862,40.7695956,-73.9688773,10065,Unknown,Unknown,892.7721733473002
999000.0,7.0,Townhouse,4.0,2184.207862,40.6656785,-73.8916486,11207,Brooklyn,East New York,457.37405188407837
1950000.0,2.0,Co-op,2.0,960.0,40.7373507,-74.0063169,10014,Manhattan,Greenwich Village - SoHo,2031.25
649000.0,1.0,Condo,1.0,2184.207862,40.8121684,-73.9523535,10027,Manhattan,Central Harlem - Morningside Heights,297.1328925653322
1175000.0,4.0,Condo,2.0,2184.207862,40.7932921,-73.7951779,11357,Queens,Flushing - Clearview,537.9524634272193
799000.0,4.0,House,2.0,2184.207862,40.6757849,-73.8361627,11417,Queens,Southwest Queens,365.80767513050915
358000.0,3.0,Condo,1.0,2184.207862,40.7187728,-73.811168,11367,Queens,Fresh Meadows,163.90381438888895
189999.0,1.0,Co-op,1.0,2184.207862,40.704719,-73.832559,11415,Queens,Southwest Queens,86.98760008400701
760000.0,1.0,Condo,1.0,700.0,40.766298,-73.9881994,10019,Manhattan,Chelsea - Clinton,1085.7142857142858
675999.0,3.0,Multi-family home,2.0,2070.0,40.8974036,-73.8427908,10466,Bronx,Northeast Bronx,326.5695652173913
380000.0,3.0,Condo,1.0,393.0,40.6184843,-74.0001507,11228,Brooklyn,Bensonhurst - Bay Ridge,966.9211195928754
380000.0,3.0,Condo,1.0,393.0,40.6184843,-74.0001507,11228,Brooklyn,Bensonhurst - Bay Ridge,966.9211195928754
800000.0,3.0,Condo,1.0,916.0,40.7067114,-74.010457,10005,Manhattan,Lower Manhattan,873.3624454148471
379000.0,2.0,Co-op,1.0,2184.207862,40.7334099,-73.85851,11374,Queens,Ridgewood - Forest Hills,173.51828394801373
995000.0,2.0,Co-op,2.0,2184.207862,40.7699248,-73.9617134,10021,Manhattan,Upper East Side,455.542724349007
649000.0,3.0,Condo,2.0,1150.0,40.6280068,-73.9155812,11234,Brooklyn,Canarsie - Flatlands,564.3478260869565
475000.0,1.0,Condo,1.0,739.0,40.5789422,-73.9632143,11235,Brooklyn,Coney Island - Sheepshead Bay,642.7604871447902
1799000.0,11.0,Multi-family home,6.0,5031.0,40.608348,-73.9903259,11214,Brooklyn,Bensonhurst - Bay Ridge,357.58298548996225
1500000.0,8.0,House,5.0,2184.207862,40.8838882,-73.908028,10463,Bronx,Kingsbridge - Riverdale,686.7478256517693
2299000.0,7.0,Townhouse,6.0,2184.207862,40.8066101,-73.9390361,10035,Manhattan,East Harlem,1052.5555007822784
579000.0,3.0,Co-op,2.0,1200.0,40.7346339,-73.8602384,11374,Queens,Ridgewood - Forest Hills,482.5
1175000.0,3.0,House,2.5,2184.207862,40.577735,-73.9632478,11235,Brooklyn,Coney Island - Sheepshead Bay,537.9524634272193
648888.0,2.0,Condo,2.0,950.0,40.7188694,-73.8111217,11367,Queens,Fresh Meadows,683.04
989000.0,7.0,Multi-family home,5.0,3978.0,40.6659011,-73.854748,11414,Queens,Southwest Queens,248.61739567621922
995000.0,1.0,Co-op,1.0,2184.207862,40.7440497,-73.9980389,10011,Manhattan,Chelsea - Clinton,455.542724349007
154900.0,1.0,Co-op,1.0,700.0,40.8646563,-73.9082145,10468,Bronx,Fordham - Bronx Park,221.28571428571428
399000.0,1.0,Condo,1.0,577.0,40.6373585,-74.0272224,11220,Brooklyn,Sunset Park,691.5077989601386
589000.0,3.0,Condo,1.0,415.0,40.7602412,-73.9954328,10036,Manhattan,Chelsea - Clinton,1419.2771084337348
760000.0,2.0,Townhouse,2.5,2337.0,40.5148559,-74.2032529,10309,Staten Island,South Beach - Tottenville,325.2032520325203
199999.0,3.0,Co-op,1.0,471.0,40.7223099,-73.84153,11375,Queens,Ridgewood - Forest Hills,424.6263269639066
2500000.0,3.0,Co-op,2.0,3200.0,40.7468872,-73.9910651,10001,Manhattan,Chelsea - Clinton,781.25
749999.0,3.0,House,2.0,2184.207862,40.6485435,-73.9292272,11203,Brooklyn,East Flatbush - Flatbush,343.3734549940009
1595000.0,2.0,Co-op,2.0,2184.207862,40.7942107,-73.9761618,10025,Manhattan,Upper West Side,730.2418546097148
258000.0,3.0,Co-op,1.0,500.0,40.7666016,-73.8157611,11354,Queens,Flushing - Clearview,516.0
685000.0,3.0,House,2.0,1280.0,40.5491914,-74.1660279,10312,Staten Island,South Beach - Tottenville,535.15625
599000.0,5.0,Multi-family home,2.0,2184.207862,40.607379,-73.754678,11691,Queens,Rockaway,274.2412983769399
245000.0,1.0,Condo,1.0,800.0,40.6189484,-74.1071576,10301,Staten Island,Stapleton - St. George,306.25
729000.0,3.0,Co-op,2.0,1400.0,40.8924692,-73.9091145,10471,Bronx,Kingsbridge - Riverdale,520.7142857142857
779000.0,3.0,Multi-family home,2.0,1557.0,40.8494439,-73.8515779,10461,Bronx,Pelham - Throgs Neck,500.32113037893384
1090000.0,3.0,Condo,3.0,1295.0,40.6260941,-73.9815074,11204,Brooklyn,Borough Park,841.6988416988416
365000.0,2.0,Co-op,1.0,925.0,40.602199,-73.9709488,11223,Brooklyn,Coney Island - Sheepshead Bay,394.5945945945946
1990000.0,2.0,Condo,2.0,1309.0,40.7439229,-73.9937052,10011,Manhattan,Chelsea - Clinton,1520.244461420932
1200000.0,6.0,Multi-family home,4.0,2808.0,40.8928243,-73.8348075,10466,Bronx,Northeast Bronx,427.35042735042737
473000.0,2.0,Co-op,1.0,1000.0,40.5782536,-73.9534785,11235,Brooklyn,Coney Island - Sheepshead Bay,473.0
2348000.0,3.0,Co-op,4.0,2184.207862,40.7526263,-73.9658766,10017,Manhattan,Gramercy Park - Murray Hill,1074.9892630869028
995000.0,1.0,Condo,1.0,2184.207862,40.7344156,-73.9836325,10003,Manhattan,Union Square - Lower East Side,455.542724349007
133000.0,1.0,Co-op,1.0,630.0,40.8720291,-73.8695302,10467,Bronx,Fordham - Bronx Park,211.11111111111111
1548000.0,9.0,Multi-family home,4.0,4539.0,40.7534193,-73.8628811,11368,Queens,West Queens,341.044282881692
850000.0,5.0,Multi-family home,3.0,3024.0,40.8770223,-73.8585612,10469,Bronx,Northeast Bronx,281.0846560846561
995000.0,6.0,Multi-family home,3.0,2125.0,40.5895073,-73.9855167,11214,Brooklyn,Bensonhurst - Bay Ridge,468.2352941176471
2348000.0,3.0,Co-op,4.0,2184.207862,40.7526263,-73.9658766,10017,Manhattan,Gramercy Park - Murray Hill,1074.9892630869028
1850000.0,3.0,Co-op,2.0,2184.207862,40.7377082,-73.9819095,10010,Manhattan,Gramercy Park - Murray Hill,846.9889849705155
2800000.0,2.0,House,1.0,1800.0,40.5240723,-74.1710503,10312,Staten Island,South Beach - Tottenville,1555.5555555555557
398800.0,1.0,Co-op,1.0,2184.207862,40.7505816,-73.8847602,11372,Queens,West Queens,182.58335524661706
142500.0,3.0,Co-op,1.0,2184.207862,40.7048447,-73.8022389,11432,Queens,Jamaica,65.24104343691809
2570000.0,5.0,House,2.0,2000.0,40.6193875,-74.0353364,11209,Brooklyn,Bensonhurst - Bay Ridge,1285.0
225000.0,1.0,Co-op,1.0,900.0,40.8574263,-73.8708848,10467,Bronx,Fordham - Bronx Park,250.0
345000.0,1.0,Co-op,1.0,900.0,40.7606023,-73.8222658,11355,Queens,Flushing - Clearview,383.3333333333333
875000.0,5.0,House,2.0,1974.0,40.6174718,-73.9231114,11234,Brooklyn,Canarsie - Flatlands,443.26241134751774
694000.0,2.0,Co-op,1.0,2184.207862,40.6657959,-73.9527658,11225,Brooklyn,East Flatbush - Flatbush,317.73532733488526
495000.0,1.0,Co-op,1.0,2184.207862,40.767256,-73.9682231,10065,Unknown,Unknown,226.6267824650839
649000.0,1.0,Co-op,1.0,687.0,40.7571111,-73.9630783,10022,Manhattan,Gramercy Park - Murray Hill,944.6870451237263
659000.0,2.0,Condo,1.0,714.0,40.6486309,-73.9674377,11218,Brooklyn,Borough Park,922.96918767507
429000.0,2.0,Co-op,1.0,850.0,40.6343667,-74.0311335,11209,Brooklyn,Bensonhurst - Bay Ridge,504.70588235294116
1299999.0,12.0,Multi-family home,6.0,4125.0,40.7009355,-73.9250748,11237,Brooklyn,Williamsburg - Bushwick,315.1512727272727
368000.0,3.0,Condo,1.0,2184.207862,40.7781488,-73.782075,11360,Queens,Flushing - Clearview,168.4821332265674
758800.0,3.0,House,2.0,1633.0,40.5910792,-74.0801059,10305,Staten Island,Stapleton - St. George,464.66625842008574
1795000.0,2.0,Condo,2.0,1245.0,40.7022611,-73.9854097,11201,Brooklyn,Downtown - Heights - Park Slope,1441.7670682730923
1595000.0,5.0,Multi-family home,3.0,2184.207862,40.7435797,-73.8964717,11377,Queens,West Queens,730.2418546097148
1089000.0,4.0,Multi-family home,3.0,2184.207862,40.7099505,-73.7626558,11423,Queens,Jamaica,498.5789214231845
735000.0,1.0,Condo,1.0,2184.207862,40.7491662,-73.9406038,11101,Queens,Long Island City - Astoria,336.506434569367
350000.0,1.0,Co-op,1.0,2184.207862,40.8510315,-73.9416561,10033,Manhattan,Washington Heights - Inwood,160.24115931874618
780000.0,3.0,Condo,3.0,1236.0,40.767546,-73.8314686,11354,Queens,Flushing - Clearview,631.0679611650486
173000.0,3.0,Co-op,1.0,500.0,40.7172419,-73.8336819,11375,Queens,Ridgewood - Forest Hills,346.0
995000.0,4.0,House,2.0,2200.0,40.6146934,-74.0996097,10301,Staten Island,Stapleton - St. George,452.27272727272725
775000.0,4.0,Multi-family home,2.0,2184.207862,40.656902,-73.7523889,11413,Queens,Southeast Queens,354.8197099200808
1649000.0,1.0,Condo,1.0,800.0,40.7617008,-73.9996228,10036,Manhattan,Chelsea - Clinton,2061.25
1290000.0,5.0,Multi-family home,3.0,2184.207862,40.7404458,-73.9008992,11377,Queens,West Queens,590.6031300605216
575000.0,3.0,House,1.0,1390.0,40.8069155,-73.8562067,10473,Bronx,Pelham - Throgs Neck,413.66906474820144
1499000.0,7.0,House,6.0,2184.207862,40.7952284,-73.8483228,11356,Queens,Flushing - Clearview,686.2899937680015
800000.0,2.0,Co-op,1.0,1200.0,40.6072346,-73.9847935,11223,Brooklyn,Coney Island - Sheepshead Bay,666.6666666666666
750000.0,1.0,Co-op,1.0,2184.207862,40.7477728,-73.9794793,10016,Manhattan,Gramercy Park - Murray Hill,343.37391282588464
1750000.0,2.0,Condo,2.0,1320.0,40.6774843,-74.0147997,11231,Brooklyn,Downtown - Heights - Park Slope,1325.7575757575758
2750000.0,2.0,Condo,2.0,1488.0,40.7155919,-73.9912903,10002,Manhattan,Union Square - Lower East Side,1848.1182795698924
698000.0,1.0,Condo,1.0,2184.207862,40.8162042,-73.9383242,10037,Manhattan,Central Harlem - Morningside Heights,319.56665486995666
425000.0,1.0,Co-op,1.0,2184.207862,40.7643711,-73.9593578,10065,Unknown,Unknown,194.57855060133465
2295000.0,3.0,Condo,3.0,1615.0,40.7641145,-73.9651826,10065,Unknown,Unknown,1421.0526315789473
689900.0,3.0,Multi-family home,4.0,2448.0,40.6210192,-74.1602713,10314,Staten Island,Willowbrook,281.8218954248366
243000.0,2.0,Co-op,1.0,965.0,40.8643305,-73.9075188,10468,Bronx,Fordham - Bronx Park,251.8134715025907
1995000.0,4.0,Co-op,2.0,2184.207862,40.7129113,-73.9781415,10002,Manhattan,Union Square - Lower East Side,913.3746081168532
250000.0,3.0,Co-op,1.0,2184.207862,40.7593913,-73.9054195,11377,Queens,West Queens,114.45797094196156
845000.0,4.0,House,2.0,2184.207862,40.7108416,-73.7572751,11423,Queens,Jamaica,386.8679417838301
915000.0,8.0,Multi-family home,3.0,1896.0,40.8329348,-73.8535075,10462,Bronx,Pelham - Throgs Neck,482.59493670886076
599888.0,1.0,Condo,1.0,826.0,40.7436341,-73.916415,11104,Queens,Long Island City - Astoria,726.2566585956416
325000.0,2.0,Co-op,1.0,2184.207862,40.7373584,-73.8574251,11368,Queens,West Queens,148.79536222455002
999000.0,4.0,Townhouse,2.0,2184.207862,40.6964448,-73.9283241,11221,Brooklyn,Williamsburg - Bushwick,457.37405188407837
688000.0,3.0,Condo,2.0,982.0,40.6403284,-74.0028134,11220,Brooklyn,Sunset Park,700.6109979633401
950000.0,3.0,House,2.0,1308.0,40.8704967,-73.9011805,10468,Bronx,Fordham - Bronx Park,726.2996941896024
249000.0,1.0,Co-op,1.0,750.0,40.7326518,-73.8546547,11374,Queens,Ridgewood - Forest Hills,332.0
465000.0,1.0,Co-op,1.0,2184.207862,40.754143,-73.963502,10022,Manhattan,Gramercy Park - Murray Hill,212.8918259520485
2499000.0,7.0,Multi-family home,8.0,3700.0,40.6278319,-74.024872,11209,Brooklyn,Bensonhurst - Bay Ridge,675.4054054054054
409000.0,1.0,Condo,1.0,559.0,40.7523131,-73.8324302,11355,Queens,Flushing - Clearview,731.6636851520573
630000.0,2.0,Condo,2.0,750.0,40.7627502,-73.8267096,11354,Queens,Flushing - Clearview,840.0
2499000.0,7.0,Multi-family home,8.0,3700.0,40.6278319,-74.024872,11209,Brooklyn,Bensonhurst - Bay Ridge,675.4054054054054
874000.0,2.0,Condo,2.0,915.0,40.694352,-73.919978,11221,Brooklyn,Williamsburg - Bushwick,955.1912568306011
875000.0,2.0,Co-op,2.0,2184.207862,40.7821142,-73.9544199,10128,Manhattan,Upper East Side,400.6028982968654
975000.0,2.0,Co-op,2.0,2184.207862,40.7795544,-73.9848893,10023,Manhattan,Upper West Side,446.3860866736501
475000.0,3.0,Co-op,1.0,2184.207862,40.8211783,-73.956073,10031,Manhattan,Washington Heights - Inwood,217.47014478972696
975000.0,1.0,Co-op,1.0,2184.207862,40.7933309,-73.9749909,10025,Manhattan,Upper West Side,446.3860866736501
1548000.0,9.0,House,4.0,2184.207862,40.7534193,-73.8628811,11368,Queens,West Queens,708.723756072626
175000.0,1.0,Co-op,1.0,627.0,40.7101573,-73.7988498,11432,Queens,Jamaica,279.10685805422645
2400000.0,1.0,Condo,2.0,1427.0,40.7613258,-73.9774014,10019,Manhattan,Chelsea - Clinton,1681.8500350385425
988000.0,4.0,House,4.0,2184.207862,40.7736469,-73.777944,11360,Queens,Flushing - Clearview,452.3379011626321
299999.0,1.0,Co-op,1.0,850.0,40.7249599,-73.84549,11375,Queens,Ridgewood - Forest Hills,352.94
120000.0,2.0,Co-op,1.0,1100.0,40.8310613,-73.8998364,10456,Bronx,High Bridge - Morrisania,109.0909090909091
1995000.0,3.0,Condo,2.0,1376.0,40.7451522,-73.9927778,10001,Manhattan,Chelsea - Clinton,1449.8546511627908
1300000.0,3.0,Townhouse,2.5,2184.207862,40.8274367,-73.9438954,10031,Manhattan,Washington Heights - Inwood,595.1814488982001
1400000.0,3.0,Condo,2.0,1625.0,40.5783596,-73.8365039,11694,Queens,Rockaway,861.5384615384615
1080000.0,1.0,Condo,2.5,941.0,40.685976,-73.9349974,11221,Brooklyn,Williamsburg - Bushwick,1147.7151965993623
1175000.0,3.0,House,2.5,2184.207862,40.5791234,-73.9613152,11235,Brooklyn,Coney Island - Sheepshead Bay,537.9524634272193
670000.0,1.0,Co-op,1.0,2184.207862,40.7593483,-73.9617192,10022,Manhattan,Gramercy Park - Murray Hill,306.74736212445697
1499000.0,5.0,House,4.0,3200.0,40.5883964,-73.7934995,11692,Queens,Rockaway,468.4375
1200000.0,4.0,House,2.0,2173.0,40.5995725,-74.1264046,10314,Staten Island,Willowbrook,552.2319374137138
2500000.0,7.0,Multi-family home,4.0,2660.0,40.7956068,-73.9338581,10029,Manhattan,East Harlem,939.8496240601504
799000.0,3.0,House,2.0,2184.207862,40.6284586,-73.9450168,11210,Brooklyn,East Flatbush - Flatbush,365.80767513050915
715000.0,4.0,House,2.0,1866.0,40.8151628,-73.8462531,10473,Bronx,Pelham - Throgs Neck,383.1725616291533
925000.0,2.0,Condo,2.0,1033.0,40.7958546,-73.9464985,10029,Manhattan,East Harlem,895.4501452081316
750000.0,5.0,Multi-family home,3.0,3327.0,40.8959505,-73.859572,10466,Bronx,Northeast Bronx,225.4283137962128
2795000.0,2.0,Condo,2.0,1372.0,40.7716812,-73.9815796,10023,Manhattan,Upper West Side,2037.1720116618076
1560000.0,5.0,Multi-family home,2.0,2184.207862,40.6165009,-73.9885469,11204,Brooklyn,Borough Park,714.2177386778401
1100000.0,8.0,Multi-family home,3.0,3312.0,40.8315252,-73.8525427,10462,Bronx,Pelham - Throgs Neck,332.1256038647343
1199000.0,2.0,Co-op,2.0,1000.0,40.775154,-73.962097,10075,Unknown,Unknown,1199.0
2850000.0,3.0,Condo,2.0,1912.0,40.7102929,-73.9660133,11211,Brooklyn,Greenpoint,1490.5857740585775
680000.0,3.0,Multi-family home,2.5,2375.0,40.8902197,-73.8385449,10466,Bronx,Northeast Bronx,286.3157894736842
530000.0,1.0,Co-op,1.0,2184.207862,40.7478025,-73.9811899,10016,Manhattan,Gramercy Park - Murray Hill,242.6508983969585
475000.0,2.0,Co-op,1.0,2184.207862,40.7640468,-73.934811,11106,Queens,Long Island City - Astoria,217.47014478972696
2700000.0,16.0,Multi-family home,8.0,8000.0,40.7244706,-73.9473969,11222,Brooklyn,Greenpoint,337.5
900000.0,8.0,Multi-family home,5.0,2028.0,40.8322942,-73.9291697,10452,Bronx,High Bridge - Morrisania,443.7869822485207
1049000.0,3.0,House,1.0,1683.0,40.6249039,-74.0253417,11209,Brooklyn,Bensonhurst - Bay Ridge,623.2917409387998
995000.0,7.0,Multi-family home,5.0,2184.207862,40.6642913,-73.8554975,11414,Queens,Southwest Queens,455.542724349007
245000.0,1.0,Co-op,1.0,550.0,40.6339001,-74.0299973,11209,Brooklyn,Bensonhurst - Bay Ridge,445.45454545454544
695000.0,2.0,Condo,2.0,1080.0,40.5754825,-73.9747644,11224,Brooklyn,Coney Island - Sheepshead Bay,643.5185185185185
555000.0,2.0,Condo,1.0,2184.207862,40.7689132,-73.8929233,11370,Queens,West Queens,254.09669549115466
1250000.0,11.0,Multi-family home,6.0,2184.207862,40.787484,-73.8520832,11356,Queens,Flushing - Clearview,572.2898547098077
928000.0,3.0,Multi-family home,4.0,1640.0,40.6527672,-74.0120752,11232,Brooklyn,Sunset Park,565.8536585365854
725000.0,3.0,House,2.0,2184.207862,40.6763934,-73.7998105,11436,Queens,Jamaica,331.92811573168854
199000.0,1.0,Co-op,1.0,550.0,40.614409,-73.9479665,11210,Brooklyn,East Flatbush - Flatbush,361.8181818181818
854000.0,6.0,Multi-family home,2.0,2184.207862,40.8655935,-73.8916669,10458,Bronx,Fordham - Bronx Park,390.98842873774066
1439000.0,4.0,House,2.0,2184.207862,40.6857744,-73.9493686,11216,Brooklyn,Bedford Stuyvesant - Crown Heights,658.8200807419307
475000.0,2.0,Co-op,1.0,975.0,40.5989402,-73.9939759,11214,Brooklyn,Bensonhurst - Bay Ridge,487.1794871794872
815000.0,2.0,Condo,2.0,1000.0,40.5869733,-73.9514755,11235,Brooklyn,Coney Island - Sheepshead Bay,815.0
474000.0,2.0,Condo,1.0,750.0,40.6442712,-73.9986359,11232,Brooklyn,Sunset Park,632.0
2350000.0,2.0,Condo,2.0,1572.0,40.7422513,-74.0010561,10011,Manhattan,Chelsea - Clinton,1494.910941475827
1325000.0,2.0,Co-op,2.0,1250.0,40.779515,-73.9844714,10023,Manhattan,Upper West Side,1060.0
590000.0,2.0,Co-op,1.0,800.0,40.6311681,-73.9610093,11230,Brooklyn,Borough Park,737.5
695000.0,2.0,Condo,2.0,1080.0,40.5754825,-73.9747644,11224,Brooklyn,Coney Island - Sheepshead Bay,643.5185185185185
610000.0,1.0,Condo,1.0,673.0,40.7082816,-74.0180413,10280,Manhattan,Lower Manhattan,906.3893016344725
789000.0,4.0,Multi-family home,2.0,2184.207862,40.6382091,-73.9325492,11203,Brooklyn,East Flatbush - Flatbush,361.2293562928307
854000.0,6.0,Multi-family home,2.0,2184.207862,40.8655935,-73.8916669,10458,Bronx,Fordham - Bronx Park,390.98842873774066
1299000.0,1.0,Condo,2.0,1066.0,40.7617181,-73.969764,10022,Manhattan,Gramercy Park - Murray Hill,1218.5741088180112
632000.0,4.0,House,2.0,1496.0,40.5533858,-74.1974018,10312,Staten Island,South Beach - Tottenville,422.4598930481283
499000.0,2.0,Co-op,1.0,2184.207862,40.7272034,-73.8471901,11375,Queens,Ridgewood - Forest Hills,228.45811000015527
632000.0,4.0,House,2.0,1496.0,40.5533858,-74.1974018,10312,Staten Island,South Beach - Tottenville,422.4598930481283
800000.0,2.0,Condo,1.0,850.0,40.6813996,-73.9537521,11216,Brooklyn,Bedford Stuyvesant - Crown Heights,941.1764705882352
725000.0,1.0,Condo,1.0,696.0,40.6802147,-73.9567445,11238,Brooklyn,Bedford Stuyvesant - Crown Heights,1041.6666666666667
349500.0,1.0,Co-op,1.0,900.0,40.7157399,-73.83672,11375,Queens,Ridgewood - Forest Hills,388.3333333333333
625000.0,2.0,Co-op,1.0,2184.207862,40.8025988,-73.9673459,10025,Manhattan,Upper West Side,286.14492735490387
1090000.0,5.0,Multi-family home,3.0,2184.207862,40.7110433,-73.9060792,11385,Queens,Ridgewood - Forest Hills,499.0367533069524
1348000.0,6.0,Multi-family home,3.0,2184.207862,40.7535493,-73.8547131,11368,Queens,West Queens,617.1573793190568
280000.0,1.0,Co-op,1.0,2184.207862,40.7533266,-73.8265256,11355,Queens,Flushing - Clearview,128.19292745499695
259000.0,1.0,Co-op,1.0,2184.207862,40.7365072,-73.8733466,11373,Queens,West Queens,118.57845789587218
550000.0,3.0,Condo,1.0,446.0,40.7670912,-73.9616292,10065,Unknown,Unknown,1233.1838565022422
398000.0,3.0,Co-op,1.0,1000.0,40.7756728,-73.827111,11354,Queens,Flushing - Clearview,398.0
329000.0,2.0,Co-op,1.0,850.0,40.8223617,-73.8072499,10465,Bronx,Pelham - Throgs Neck,387.05882352941177
385000.0,1.0,Co-op,1.0,2184.207862,40.6249201,-74.0404698,11209,Brooklyn,Bensonhurst - Bay Ridge,176.2652752506208
1325000.0,9.0,Multi-family home,3.0,2184.207862,40.6817405,-73.8676128,11208,Brooklyn,East New York,606.6272459923963
968000.0,3.0,House,2.0,2845.0,40.588988,-74.1530581,10314,Staten Island,Willowbrook,340.24604569420035
350000.0,1.0,Co-op,1.0,2184.207862,40.7337965,-73.8620837,11374,Queens,Ridgewood - Forest Hills,160.24115931874618
498000.0,1.0,Condo,1.0,785.0,40.7275115,-73.86069,11374,Queens,Ridgewood - Forest Hills,634.3949044585987
1675000.0,5.0,Townhouse,2.0,2100.0,40.6957069,-73.9344472,11221,Brooklyn,Williamsburg - Bushwick,797.6190476190476
525000.0,3.0,Co-op,1.0,2184.207862,40.7324146,-73.9898491,10003,Manhattan,Union Square - Lower East Side,240.36173897811926
280000.0,1.0,Co-op,1.0,850.0,40.5895139,-73.9497416,11235,Brooklyn,Coney Island - Sheepshead Bay,329.4117647058824
849000.0,4.0,House,2.0,2184.207862,40.6793288,-73.8192101,11420,Queens,Southwest Queens,388.69926931890143
1250000.0,1.0,Condo,1.0,855.0,40.7791164,-73.9482901,10128,Manhattan,Upper East Side,1461.9883040935672
359999.0,3.0,Condo,2.0,2184.207862,40.8203804,-73.9109368,10456,Bronx,High Bridge - Morrisania,164.81902032454087
229000.0,1.0,Co-op,1.0,2184.207862,40.7763731,-73.9073075,11105,Queens,Long Island City - Astoria,104.84350138283679
1499000.0,6.0,Multi-family home,4.0,3450.0,40.5922552,-74.0972237,10304,Staten Island,Stapleton - St. George,434.4927536231884
2649000.0,3.0,Condo,3.0,1699.0,40.7463283,-73.972718,10016,Manhattan,Gramercy Park - Murray Hill,1559.152442613302
385000.0,2.0,Condo,1.0,919.0,40.6543591,-73.8837899,11207,Brooklyn,East New York,418.93362350380846
695000.0,1.0,Co-op,1.0,2184.207862,40.7640805,-73.9818551,10019,Manhattan,Chelsea - Clinton,318.19315921865314
1799000.0,7.0,Multi-family home,2.0,4140.0,40.8451935,-73.9036716,10457,Bronx,Crotona - Tremont,434.54106280193236
585000.0,3.0,Condo,2.5,2184.207862,40.7453084,-73.9445819,11101,Queens,Long Island City - Astoria,267.83165200419006
359999.0,3.0,Condo,2.0,2184.207862,40.8203804,-73.9109368,10456,Bronx,High Bridge - Morrisania,164.81902032454087
179000.0,1.0,Co-op,1.0,600.0,40.6387293,-73.9490472,11210,Brooklyn,East Flatbush - Flatbush,298.3333333333333
229000.0,1.0,Co-op,1.0,2184.207862,40.7763731,-73.9073075,11105,Queens,Long Island City - Astoria,104.84350138283679
2100000.0,3.0,Condo,3.0,1638.0,40.7585686,-73.9669708,10022,Manhattan,Gramercy Park - Murray Hill,1282.051282051282
615000.0,3.0,Townhouse,2.5,1664.0,40.872068,-73.8605942,10469,Bronx,Northeast Bronx,369.59134615384613
323000.0,1.0,Co-op,1.0,800.0,40.5911414,-73.9676771,11223,Brooklyn,Coney Island - Sheepshead Bay,403.75
880000.0,1.0,Condo,1.0,713.0,40.747145,-73.9408974,11101,Queens,Long Island City - Astoria,1234.2215988779803
1500000.0,2.0,Condo,2.0,1334.0,40.8084181,-73.9433027,10027,Manhattan,Central Harlem - Morningside Heights,1124.4377811094453
425000.0,3.0,Co-op,1.0,2184.207862,40.7631119,-73.9668867,10065,Unknown,Unknown,194.57855060133465
2175000.0,4.0,Co-op,4.0,2184.207862,40.7468058,-73.9797483,10016,Manhattan,Gramercy Park - Murray Hill,995.7843471950655
1296000.0,2.0,Co-op,2.0,1200.0,40.7709564,-73.9487946,10075,Unknown,Unknown,1080.0
450000.0,2.0,Co-op,1.0,1100.0,40.595967,-73.9504018,11229,Brooklyn,Coney Island - Sheepshead Bay,409.09090909090907
649000.0,3.0,Condo,2.0,1770.0,40.5838274,-73.8243138,11694,Queens,Rockaway,366.6666666666667
265000.0,2.0,Co-op,1.0,900.0,40.5920038,-73.9410354,11235,Brooklyn,Coney Island - Sheepshead Bay,294.44444444444446
1350000.0,9.0,Multi-family home,3.0,3318.0,40.8262094,-73.9164423,10451,Bronx,High Bridge - Morrisania,406.871609403255
797777.0,4.0,Multi-family home,2.0,2184.207862,40.6764388,-73.8008604,11436,Queens,Jamaica,365.24774673666104
549000.0,4.0,House,2.0,2184.207862,40.6027057,-73.7548417,11691,Queens,Rockaway,251.34970418854758
749000.0,3.0,House,2.0,1400.0,40.6306818,-73.9325033,11234,Brooklyn,Canarsie - Flatlands,535.0
398000.0,3.0,Co-op,1.0,900.0,40.617177,-73.986447,11204,Brooklyn,Borough Park,442.22222222222223
680000.0,2.0,Condo,2.0,847.0,40.7367106,-73.8722089,11373,Queens,West Queens,802.8335301062574
499000.0,2.0,Co-op,1.0,2184.207862,40.7537299,-73.88503,11372,Queens,West Queens,228.45811000015527
2250000.0,4.0,Townhouse,2.0,1360.0,40.6568189,-73.9795706,11218,Brooklyn,Borough Park,1654.4117647058824
1500000.0,14.0,Townhouse,7.0,6375.0,40.8426571,-73.8884167,10460,Bronx,Crotona - Tremont,235.2941176470588
999000.0,1.0,Co-op,1.0,2184.207862,40.6698886,-73.9726587,11215,Brooklyn,Downtown - Heights - Park Slope,457.37405188407837
799000.0,2.0,Condo,2.0,868.0,40.7696789,-73.772159,11361,Queens,Bayside - Little Neck,920.5069124423964
